id	text	misogynous	misogyny_category	target
1562	@IKantEvenToday @OpinionatedTool Jennifer Lawrence perfect example of fake ass whore calling rape.	1	discredit	active
2960	Should I give you my number? https://t.co/YTdMFZwCdl	0	0	0
2423	RT @jarettalfero12: RT to save someones life, it only takes a second, you dont know who'll need it #YesAllMen http://t.co/PKILxIzd3B	0	0	0
1834	French MPs are demanding changes to the law on child rape after prosecutors ruled that an 11yr-old girl consented to sex with a man aged 28.	0	0	0
1915	Just so you know, I'm a righteous Dick Cheney Impersonator, which is not like a thing or anything.	0	0	0
393	Had to explain WIFI to someone to day. Yes it was a WOMAN. They say they don't want men but then this?^	1	stereotype	passive
1256	23. the reason that fucking skank ass cunt lied about me was to cover up her shaking my kid, and being in on fucking up lawsuit	1	discredit	active
3070	I just want a bank account as strong as that chair https://t.co/z0SjeHSGhT	0	0	0
1287	Some absolute skank of a girl out there trying to cause trouble. Not happening love.. I show my girl every message a girl sends me	1	discredit	active
1047	Cheerleaders make me fucking sick! It's not a sport you dumb skanks so go back to caking on your makeup. #WomenSuck	1	discredit	passive
1098	Jumping from guy to guy isn't funny or cute. It's mean. Men are human beings not pieces of meat and we deserve respect #WomenSuck	1	discredit	passive
2309	@grape_smasher Cause you a pimp and pimps forget	0	0	0
42	Why did women vote for Trump? bitches will vote for a bitch	1	discredit	passive
3581	If we're going to have sex or have had sex, please don't snap me pics of your face swapped with a man... I can't handle that thought process	0	0	0
1122	On The other hand, you women are pieces of meat and should be glad you're even allowed to vote in my country! #WomenSuck	1	dominance	passive
4063	Getting my monster prolapsed cunt totally fucking destroyed by the one and only VERSFFLA ❤️ my hole is so fucked up… https://t.co/VL6wyZPUd1	0	0	0
2257	@RepBarbaraLee Fuck off, you race pimp. #LiberalismIsAMentalDisorder	0	0	0
2734	@queensoverbitch stop controlling me!!!!! 😝😝😝😝😝 https://t.co/xOFq5t0oWM	0	0	0
2056	When the woman says “no” and the husband forces himself on her, that’s rape. Please sir, you sound uneducated https://t.co/n6JhaT1ywb	0	0	0
2046	@LeftisEvil6 Legally it is rape if you inserted something inside someone without their consent	0	0	0
2831	If you think you don't have a gag reflex, let me prove that you do...	0	0	0
3469	@memneon @CCriadoPerez They can learn how to be a man (as long as the women they listen to are wise and kind and not hysterical egomaniac).	0	0	0
3408	If you wonder what skank beat is https://t.co/lXYaPJEkHC	0	0	0
811	why is this women walking outside yelling like bitch we in a white neighborhood chill out 😕	1	discredit	passive
1490	@Stanwhu1 @Baz1980WHU @torrid_times She is a filthy whore cunt. Didnt change her own name when she got married but… https://t.co/Doxz0F77h7	1	discredit	active
3355	niggas get crafty with diff ways of saying “women do it too” or not all men. any variation will get you blocked, but the effort is funny.	0	0	0
3910	@kaykay924 That's exactly right! Bitch boy sean is no better than she is, they're both all for the views and subs. 2 drama whores!	0	0	0
1205	@liverbird17 @RespectableDenz @PissOffHon My nan was a cunt and nobody liked her. One woman cried at her funeral an… https://t.co/eV0QSFwcXq	1	discredit	active
3257	Not all men are trash and the women that assume this are trash just like the men they are talking about	0	0	0
348	@SportsCenter air time for men =24 hours, women =0 hours. #yesallmen	1	dominance	passive
1812	@glaiveXD WHERE THE FUCK AM I U STUPID CUNT	0	0	0
965	Women want everything to be 50/50 but then they make 100% of the Ghostbusters FEMALE. wtf!!!	1	derailing	passive
3833	THAT A VELVET PURLOLE SUIT BITCH IM HYSTERICAL https://t.co/Tkr5ULVdxJ	0	0	0
3799	@FoxNews @DLoesch Not all men...just the ones who are pussy grabbers.	0	0	0
3769	@YnoTRockIT I'm not ignorant, you fail to understand my statement. Saying not all men when such things are said is… https://t.co/1rwP7qjJse	0	0	0
1885	If you are unwilling to help victims &; or survivors of rape &; domestic violence by speaking out then you have no place as our advocate. 💜	0	0	0
546	These dudes out here sending dick pics to anyone... Y'all dumb AF... I ain't sendin shit without a pussy pic first... Insurance if you will	1	sexual_harassment	passive
3834	@levanteezi bitch you're so brave and smart and hysterical omg. I love you so much Allah y7fdhch inshallah 😭😭	0	0	0
2397	@MrMWerling We say this all the time. You should try to come to one of meetings brother. Thanks for the support #maledominance	0	0	0
1955	The woman who accused rapper, Nelly of rape, has refused to testify against him in court and has asked for the case to be dropped. https://t.co/SXk99SfCIB	0	0	0
3593	When your girl been drinkin that lemonade so you gotta disguise yourself and get the fuck outta town https://t.co/oMDlqz2r6S	0	0	0
729	a girl KNOS wen a bitch likes her mans 🤣🤣😁	1	discredit	passive
1231	U call I'm ma bitch such a funny R u never look in mirror so you gonna know that who a bitch or maybe a slut or maybe you are both of theme	1	discredit	active
3801	If ye don't skank abit of bass hunter you're a cunt and should block me x	0	0	0
1296	@KatrinaPierson You're a skank. You are more skilled at shoplifting than trying to be witty.	1	discredit	active
2161	Dispelling The Myth Of The Girl Who Cried Rape https://t.co/144wP7vL8a https://t.co/zi1Z1vdGEW #resist	0	0	0
1898	@PeterNHess If you take dick off of the pizza you're erasing my history and heritage	0	0	0
4015	@AIIAmericanGirI @DroidKitty She just keeps digging that “women are stupid if they didn’t vote for me” hole deeper and deeper.	1	discredit	passive
725	how the hell that bitch know him? hmmm she just proved to me that she's really a whore	1	discredit	active
884	If I wear a condom with you, just know that's me being blatantly disrespectful to you and your putrid vagina	1	discredit	active
1789	What a glorious cunt you have. Too bad youre a basic bitch. Always were always will be. Stay mad. Hoe. #Imtalkingaboutadude 😂😂😂	1	discredit	active
224	@chelseahandler @realDonaldTrump How about that liberal whore Chelsea Handler? That bitch definitely sounds ignorant!	1	discredit	active
1177	You're ugly. Caking on makeup can't fix ugly. It just makes it worse!	1	stereotype	active
2221	@realDonaldTrump has never had a woman accuse him of any inappropriate behavior. But Slick Willie has been accused of rape by several women.	0	0	0
509	Bitch gots me fucked up, claiming to be a grown ass women but yet you try to compare &; bitch you still ain't shit... so what's good?	1	sexual_harassment	active
2669	Me after The Walking Dead season finale https://t.co/oGyqTsunXA	0	0	0
3836	me: why am I so tired also me: laughs like a hysterical bitch 24/7 and cannot duduk diam	0	0	0
3771	But if y’all INSIST on wanting anyone’s relationship I rather you look for a Barack than a Gucci. Not all men take you through hell.	0	0	0
3644	Please rape my slut cunt and fill it up to the brim with thick, hot cum https://t.co/CCLu2S0dYH	0	0	0
3335	@FanboyDoctorWho @TrilbeeReviews And there you go again, ignoring the point. You’re so worried about “not all men”… https://t.co/dRDnFGbb7m	0	0	0
2670	When he cancels your dick appointment https://t.co/435GQT8BDZ	0	0	0
3725	I understand women are frustrated with rape culture but not all men are pieces of shit , we may cheat but some of us have daughters	0	0	0
1989	How far can you go down the rabbit hole ?	0	0	0
928	@KatMari05015136 @TheDweck @anaislaffin So happy you hysterical women who believe in conspiracy theories lost 👌🏼👌🏼🇺🇸🇺🇸	1	stereotype	active
3418	@nikkihaley pathetic traitor. Our Cuba policy has failed for 50 Fin yr. STFU stupid skank. Every post u make is idi… https://t.co/9lzBVaKETu	0	0	0
1369	This town is going to change all right those old cunt bitches are right about that but they're not going to see the benefit of it	1	discredit	passive
1797	@KoiyaThePerv bitch ass hoe🙄	1	sexual_harassment	active
2641	When friends find out what a sick psychopath I really am ☺️ https://t.co/BxSgvT9g4K	0	0	0
3024	When you just stuffed your fucking face and the waiter asks you if you want dessert https://t.co/5XNoVIOZpL	0	0	0
2468	#MUFC Walmart #MacysBTS #target Help your fellow man. Subscribe to the blog today: http://t.co/6n4V9kBtya	0	0	0
2835	Too bad you can't get abs from laughing at all the memes you steal... I'd have a six pack by now 😉	0	0	0
3474	Please stop labeling women “hysterical” “crazy” “mad” we are full of rage and grief.	0	0	0
2684	It's what I do, it's who I am 😊	0	0	0
2269	@JudgeJeanine @MarkSteynOnline You got clowned on @LastWeekTonight you stupid old cunt!	0	0	0
514	Soccer players go down more than my bitch on my dick	1	sexual_harassment	active
3005	Same. We really are soulmates... Dumb AF but soulmates nonetheless 🙃🙃🙃🙃🙃🙃🙃🙃🙃🙃🙃🙃🙃🙃 https://t.co/ZwXTny02jj	0	0	0
30	cuf yo boy and yo girl Have you heard ‘pull a bad bitch’ by Reese's stuffed with on #SoundCloud? #np https://t.co/7lWhxofn0q	1	discredit	passive
3919	Idgaf if you want to block my chick acc. I know im a problematic bitch sometimes but WHORE, this acc is really got… https://t.co/QyV2qG21xQ	0	0	0
2966	@fuck________off well what is your sc	0	0	0
536	When the pussy stank but she looks so good you gotta finish https://t.co/6bjfQjt9ia	1	sexual_harassment	active
1895	Cat: 'Miaow-miaow-miaow!' Me: 'Aaaawwww...' Cat: 'FEED ME, YOU USELESS FAT BASTARD! FOOD! IN FOOD-HOLE! NOW!' #BloodyCat	0	0	0
2888	When life gives you lemons just go masturbate and take a nap	0	0	0
1033	@Steffersxoxo stupid women fuck up my life #WomenSuck	1	discredit	passive
697	@Exolkaiwife88 @EXOpassion :') this whore is damn sexy @baekhyunsexyass tbh this girl knew how to name her acc :')	1	discredit	active
3925	was it a secret its plain 2cthey whore out the women & men use2gain what they want bid them to filth Evil they w/o… https://t.co/rw23bYfBw3	0	0	0
3953	@vannsmole I won't deny someone right to be a anchovy kunt eater if that's what they want, but don't think you will… https://t.co/qMVLvLnHiS	0	0	0
84	Hey girl if ur still reading my tweets ..... ur a dumb bitch	1	discredit	active
2181	@TemplarKTI @Ellie71026368 They are trying to rape that young girl and they rome around like animals fucking wankers	0	0	0
2065	@PornkittyP You need to ride my cock	0	0	0
1417	@RepWilson i have diarrhea that smells better THAN u spook nigger coon cunt pig whore and fuck ur faggoty ass hat bitch dyke twat retard	1	discredit	active
2616	When you're out drinking all night vs when the bill comes https://t.co/pUpb5SfR7K	0	0	0
1671	bitch just called me her fuck buddy I told the bitch I aint no hoe smh	1	discredit	active
1061	For international women's day I'd like to offer up my penis to any of you bitches in need of some dick	1	sexual_harassment	passive
1740	Foreign car swerving pot holes bad bitch she from chicago	1	discredit	active
2799	I like to play a game called 'what idiots that I can't stand is FB gonna suggest I friend today'	0	0	0
1993	@joshtame123 Watch the trailer you stupid cunt, you’ll love it	0	0	0
1698	Well Kat... that's what happens when you're a whore 🤷🏽‍♀️ #BlackInkCrewCHI Phor & Ryan (after he f'd your bff) yeah u a hoe 😂	1	discredit	active
1461	It’s amazing how women with whore tendencies think they can solve a “God’s” cypher. You wish bitch! I bet those feet are like homeless toes!	1	discredit	passive
1138	Stop tweeting about love. Youre like 16 stfu. You've probably never even seen a penis before #WomenSuck	1	dominance	active
1587	@KTHopkins Caveat: you must be a Muslim woman to avoid abuse, otherwise you are a permitted target of rape	1	sexual_harassment	active
2265	Retweeted DRUDGE REPORT (@DRUDGE_REPORT): British actress becomes fifth woman to accuse of rape...... https://t.co/KgqRsCErxP	0	0	0
3091	Snapchat updates their app and it becomes amazing.. Instagram updates their app and it goes to complete fucking shit https://t.co/WhEbXuF66v	0	0	0
265	@sagarikaghose This woman is a cunt , when we cut trees that’s ignorant and selfish too, every family buying 2 -3 c… https://t.co/ROtI7AnTPe	1	discredit	active
4025	Any woman that likes me is a bitch. All women are bitches.	1	discredit	passive
680	You can't be a HOE &; try to come back to someone. Bitch it don't work like that👌🏽👐🏽	1	discredit	active
1241	@TheRealPerceeP post telling how you love hooking up with a filthy slut so you and that whore joke about her man(I… https://t.co/yq6CxkKH0I	1	discredit	active
1741	@EmmaSlutWatson oh you dirty bitch me and my friends are going to fuck all your holes till you can't take no more… https://t.co/zx8MJn5oJb	1	sexual_harassment	active
1714	All women aren’t hoes, correction https://t.co/30iHGB0q1L	1	discredit	passive
502	@Expedition1Eric @leezeldin Good point. I guess he should “chew gum, move on married women like a bitch and grab them by the pussy”? -president of the Virgin Islands	1	sexual_harassment	passive
